2023-11-14T00:00:00.000Z,131
2023-11-14T01:00:00.000Z,127
2023-11-14T02:00:00.000Z,122
2023-11-14T03:00:00.000Z,123
2023-11-14T04:00:00.000Z,125
2023-11-14T05:00:00.000Z,128
2023-11-14T06:00:00.000Z,138
2023-11-14T07:00:00.000Z,146
2023-11-14T08:00:00.000Z,124
2023-11-14T09:00:00.000Z,102
2023-11-14T10:00:00.000Z,98
2023-11-14T11:00:00.000Z,103
2023-11-14T12:00:00.000Z,121
2023-11-14T13:00:00.000Z,150
2023-11-14T14:00:00.000Z,187
2023-11-14T15:00:00.000Z,244
2023-11-14T16:00:00.000Z,297
2023-11-14T17:00:00.000Z,302
2023-11-14T18:00:00.000Z,272
2023-11-14T19:00:00.000Z,236
2023-11-14T20:00:00.000Z,189
2023-11-14T21:00:00.000Z,188
2023-11-14T22:00:00.000Z,206
2023-11-14T23:00:00.000Z,194
